user_id,persona,age,fitness_routine,signup_date,total_sessions_30d,total_active_days_30d,avg_session_duration_min,total_duration_min,max_streak_30d,workouts_logged,social_actions,milestones_hit,milestone_details,churned_30d,retained_long_term
212,consistent_user,57,hiit,2024-04-13,8,6,22.39,179.14,1,5,8,0,[],0,1
213,casual_user,23,rehabilitation,2024-06-21,13,12,11.3,146.85,2,3,7,1,"[{""day"": 21, ""milestone"": ""10th_session""}]",0,0
214,at_risk_user,43,mixed,2024-05-05,0,0,0.0,0.0,0,0,0,0,[],1,0
215,casual_user,50,strength,2024-06-13,5,5,9.72,48.58,2,2,2,0,[],0,0
216,power_user,46,cardio,2024-01-31,11,11,34.01,374.06,2,8,11,1,"[{""day"": 27, ""milestone"": ""10th_session""}]",0,1
217,at_risk_user,35,mixed,2024-01-13,5,4,6.22,31.08,1,2,2,0,[],0,0
218,casual_user,36,yoga,2024-01-25,8,8,10.07,80.53,2,1,2,0,[],0,0
219,consistent_user,39,hiit,2024-06-10,12,12,22.39,268.63,3,4,9,2,"[{""day"": 20, ""milestone"": ""3_day_streak""}, {""day"": 26, ""milestone"": ""10th_session""}]",0,1
220,casual_user,23,cardio,2024-02-24,3,2,9.48,28.43,1,2,1,0,[],1,0
221,casual_user,21,hiit,2024-05-06,1,1,14.11,14.11,1,0,0,0,[],1,0
222,power_user,31,rehabilitation,2024-05-27,16,12,33.35,533.63,3,11,16,2,"[{""day"": 21, ""milestone"": ""3_day_streak""}, {""day"": 21, ""milestone"": ""10th_session""}]",0,1
223,consistent_user,26,cardio,2024-05-20,8,8,22.36,178.88,2,7,6,0,[],0,1
224,consistent_user,37,rehabilitation,2024-02-22,15,14,22.73,340.91,3,7,9,2,"[{""day"": 23, ""milestone"": ""3_day_streak""}, {""day"": 23, ""milestone"": ""10th_session""}]",0,1
225,casual_user,62,strength,2024-01-07,7,6,8.84,61.86,2,0,4,0,[],0,0
226,casual_user,48,yoga,2024-06-20,11,9,10.01,110.15,2,5,4,1,"[{""day"": 27, ""milestone"": ""10th_session""}]",0,0
227,casual_user,40,strength,2024-05-22,8,8,10.01,80.05,3,1,3,1,"[{""day"": 18, ""milestone"": ""3_day_streak""}]",0,0
228,power_user,44,rehabilitation,2024-02-10,12,10,38.35,460.18,2,10,11,1,"[{""day"": 24, ""milestone"": ""10th_session""}]",0,1
229,at_risk_user,19,mixed,2024-01-07,6,4,5.25,31.49,1,1,3,0,[],1,0
230,casual_user,45,strength,2024-01-30,5,3,8.08,40.41,2,2,4,0,[],0,0
231,consistent_user,45,mixed,2024-03-28,10,8,23.12,231.2,2,2,5,1,"[{""day"": 23, ""milestone"": ""10th_session""}]",0,1
232,casual_user,58,hiit,2024-06-29,12,11,10.59,127.11,3,0,2,2,"[{""day"": 14, ""milestone"": ""3_day_streak""}, {""day"": 28, ""milestone"": ""10th_session""}]",0,0
233,power_user,53,strength,2024-05-13,20,15,34.18,683.59,7,18,20,3,"[{""day"": 3, ""milestone"": ""3_day_streak""}, {""day"": 15, ""milestone"": ""3_day_streak""}, {""day"": 19, ""milestone"": ""7_day_streak""}]",0,1
234,consistent_user,22,rehabilitation,2024-02-18,19,18,23.28,442.41,6,12,14,3,"[{""day"": 3, ""milestone"": ""3_day_streak""}, {""day"": 16, ""milestone"": ""10th_session""}, {""day"": 17, ""milestone"": ""3_day_streak""}]",0,1
235,casual_user,58,strength,2024-06-05,7,6,10.28,71.93,2,1,4,0,[],0,0
236,casual_user,45,mixed,2024-06-08,12,11,10.36,124.36,5,3,5,2,"[{""day"": 26, ""milestone"": ""3_day_streak""}, {""day"": 27, ""milestone"": ""10th_session""}]",0,0
237,consistent_user,28,yoga,2024-01-27,5,4,23.57,117.83,1,4,5,0,[],1,0
238,casual_user,41,mixed,2024-02-25,6,6,9.64,57.82,1,3,3,0,[],0,0
239,at_risk_user,51,mixed,2024-03-01,0,0,0.0,0.0,0,0,0,0,[],0,0
240,casual_user,38,rehabilitation,2024-04-03,8,7,10.78,86.21,2,1,4,0,[],0,0
241,consistent_user,58,hiit,2024-05-13,12,9,23.63,283.53,2,4,9,0,[],0,1
242,casual_user,34,rehabilitation,2024-05-02,9,8,11.16,100.45,4,0,6,1,"[{""day"": 25, ""milestone"": ""3_day_streak""}]",0,0
243,casual_user,55,strength,2024-03-24,14,12,8.87,124.16,3,4,11,2,"[{""day"": 23, ""milestone"": ""10th_session""}, {""day"": 29, ""milestone"": ""3_day_streak""}]",0,0
244,consistent_user,53,hiit,2024-01-12,6,6,22.73,136.39,2,3,5,0,[],0,1
245,consistent_user,57,cardio,2024-05-10,16,13,21.14,338.22,4,8,12,2,"[{""day"": 7, ""milestone"": ""3_day_streak""}, {""day"": 13, ""milestone"": ""3_day_streak""}]",0,1
246,casual_user,19,strength,2024-05-29,5,5,9.99,49.95,3,2,3,1,"[{""day"": 6, ""milestone"": ""3_day_streak""}]",1,0
247,at_risk_user,54,rehabilitation,2024-04-13,0,0,0.0,0.0,0,0,0,0,[],1,0
248,casual_user,33,strength,2024-04-14,5,4,9.76,48.78,1,2,1,0,[],0,0
249,consistent_user,34,hiit,2024-06-29,11,9,22.88,251.72,2,7,10,1,"[{""day"": 14, ""milestone"": ""10th_session""}]",1,0
250,power_user,47,mixed,2024-04-29,16,12,34.61,553.73,4,14,15,2,"[{""day"": 17, ""milestone"": ""10th_session""}, {""day"": 19, ""milestone"": ""3_day_streak""}]",0,1
251,casual_user,58,hiit,2024-05-28,2,2,10.48,20.97,1,1,1,0,[],1,0
252,power_user,34,yoga,2024-03-04,21,16,35.05,735.96,5,11,21,5,"[{""day"": 3, ""milestone"": ""3_day_streak""}, {""day"": 15, ""milestone"": ""3_day_streak""}, {""day"": 16, ""milestone"": ""10th_session""}, {""day"": 21, ""milestone"": ""3_day_streak""}, {""day"": 27, ""milestone"": ""3_day_streak""}]",0,1
253,consistent_user,44,yoga,2024-06-11,11,11,21.47,236.13,3,6,8,2,"[{""day"": 5, ""milestone"": ""3_day_streak""}, {""day"": 28, ""milestone"": ""10th_session""}]",0,1
254,consistent_user,58,cardio,2024-05-21,7,7,22.36,156.49,1,2,4,0,[],0,1
255,at_risk_user,22,mixed,2024-01-16,5,4,4.11,20.54,1,3,1,0,[],0,0
256,at_risk_user,31,mixed,2024-01-14,3,3,3.94,11.81,1,0,2,0,[],0,0
257,casual_user,42,rehabilitation,2024-06-02,4,4,8.57,34.28,3,2,3,1,"[{""day"": 6, ""milestone"": ""3_day_streak""}]",1,0
258,at_risk_user,55,mixed,2024-06-13,2,2,5.74,11.48,1,0,0,0,[],1,0
259,casual_user,54,mixed,2024-05-16,4,3,13.08,52.31,1,3,2,0,[],1,0
260,casual_user,60,rehabilitation,2024-03-15,5,4,9.65,48.24,1,3,2,0,[],1,0
261,at_risk_user,50,cardio,2024-04-30,2,2,3.9,7.8,1,1,0,0,[],0,0
262,power_user,29,hiit,2024-06-17,15,12,33.68,505.17,2,12,15,1,"[{""day"": 18, ""milestone"": ""10th_session""}]",0,1
263,at_risk_user,24,hiit,2024-01-26,1,1,7.92,7.92,1,0,0,0,[],1,0
264,casual_user,59,strength,2024-05-31,5,5,10.86,54.3,2,2,5,0,[],0,0
265,at_risk_user,59,yoga,2024-01-25,7,7,5.25,36.72,2,3,0,0,[],0,0
266,power_user,28,rehabilitation,2024-03-24,20,15,35.55,710.91,3,15,19,2,"[{""day"": 12, ""milestone"": ""10th_session""}, {""day"": 22, ""milestone"": ""3_day_streak""}]",0,1
267,power_user,64,hiit,2024-05-11,25,18,36.51,912.87,5,20,25,3,"[{""day"": 11, ""milestone"": ""3_day_streak""}, {""day"": 14, ""milestone"": ""10th_session""}, {""day"": 26, ""milestone"": ""3_day_streak""}]",0,1
268,at_risk_user,60,strength,2024-02-17,1,1,6.24,6.24,1,0,1,0,[],1,0
269,casual_user,43,yoga,2024-04-05,6,6,9.1,54.6,3,4,5,1,"[{""day"": 6, ""milestone"": ""3_day_streak""}]",0,0
270,at_risk_user,28,cardio,2024-05-15,4,4,4.44,17.77,1,0,0,0,[],0,0
271,power_user,35,strength,2024-04-29,10,10,33.87,338.74,3,9,9,2,"[{""day"": 10, ""milestone"": ""3_day_streak""}, {""day"": 30, ""milestone"": ""10th_session""}]",0,1
272,consistent_user,53,cardio,2024-01-26,11,9,23.13,254.47,2,7,8,1,"[{""day"": 25, ""milestone"": ""10th_session""}]",0,1
273,consistent_user,60,strength,2024-04-08,17,14,21.41,363.93,4,7,15,4,"[{""day"": 8, ""milestone"": ""3_day_streak""}, {""day"": 16, ""milestone"": ""10th_session""}, {""day"": 18, ""milestone"": ""3_day_streak""}, {""day"": 29, ""milestone"": ""3_day_streak""}]",0,1
274,power_user,28,strength,2024-02-01,18,15,34.59,622.68,7,15,18,4,"[{""day"": 6, ""milestone"": ""3_day_streak""}, {""day"": 10, ""milestone"": ""7_day_streak""}, {""day"": 10, ""milestone"": ""10th_session""}, {""day"": 22, ""milestone"": ""3_day_streak""}]",0,1
275,consistent_user,21,strength,2024-06-05,10,8,21.78,217.8,4,8,9,2,"[{""day"": 4, ""milestone"": ""3_day_streak""}, {""day"": 19, ""milestone"": ""10th_session""}]",1,0
276,casual_user,64,cardio,2024-04-24,2,2,11.05,22.11,2,1,1,0,[],1,0
277,at_risk_user,29,cardio,2024-01-21,2,2,2.26,4.52,1,0,1,0,[],1,0
278,casual_user,22,cardio,2024-04-25,6,5,8.68,52.06,2,1,2,0,[],1,0
279,consistent_user,46,strength,2024-03-15,15,12,20.88,313.22,4,11,13,3,"[{""day"": 15, ""milestone"": ""3_day_streak""}, {""day"": 21, ""milestone"": ""10th_session""}, {""day"": 29, ""milestone"": ""3_day_streak""}]",0,1
280,power_user,29,strength,2024-02-08,18,16,36.85,663.25,7,14,17,4,"[{""day"": 11, ""milestone"": ""3_day_streak""}, {""day"": 15, ""milestone"": ""7_day_streak""}, {""day"": 17, ""milestone"": ""10th_session""}, {""day"": 28, ""milestone"": ""3_day_streak""}]",0,1
281,casual_user,50,rehabilitation,2024-06-21,7,6,9.88,69.14,1,4,2,0,[],0,0
282,consistent_user,52,rehabilitation,2024-05-31,10,9,24.3,243.05,2,4,6,1,"[{""day"": 30, ""milestone"": ""10th_session""}]",0,1
283,at_risk_user,25,hiit,2024-05-09,1,1,3.74,3.74,1,1,0,0,[],1,0
284,power_user,40,rehabilitation,2024-02-24,21,16,35.08,736.67,5,15,21,2,"[{""day"": 8, ""milestone"": ""3_day_streak""}, {""day"": 22, ""milestone"": ""3_day_streak""}]",0,1
285,power_user,22,rehabilitation,2024-04-17,19,15,36.86,700.34,8,10,19,4,"[{""day"": 15, ""milestone"": ""3_day_streak""}, {""day"": 17, ""milestone"": ""10th_session""}, {""day"": 19, ""milestone"": ""7_day_streak""}, {""day"": 27, ""milestone"": ""3_day_streak""}]",0,1
286,casual_user,57,rehabilitation,2024-01-06,7,6,10.71,74.98,1,1,3,0,[],0,0
287,power_user,54,hiit,2024-05-16,20,14,34.92,698.39,4,17,20,2,"[{""day"": 14, ""milestone"": ""10th_session""}, {""day"": 25, ""milestone"": ""3_day_streak""}]",0,1
288,at_risk_user,25,strength,2024-05-21,1,1,6.3,6.3,1,0,1,0,[],1,0
289,casual_user,28,yoga,2024-01-26,4,4,11.32,45.28,1,2,1,0,[],1,0
290,casual_user,46,rehabilitation,2024-02-08,12,10,8.85,106.15,2,4,5,1,"[{""day"": 26, ""milestone"": ""10th_session""}]",0,0
291,at_risk_user,34,yoga,2024-01-07,5,4,5.95,29.74,1,1,0,0,[],0,0
292,casual_user,48,cardio,2024-04-24,2,2,11.77,23.53,1,1,0,0,[],1,0
293,at_risk_user,18,mixed,2024-04-07,0,0,0.0,0.0,0,0,0,0,[],1,0
294,power_user,19,mixed,2024-01-01,19,18,33.55,637.45,8,14,18,6,"[{""day"": 10, ""milestone"": ""3_day_streak""}, {""day"": 15, ""milestone"": ""3_day_streak""}, {""day"": 20, ""milestone"": ""10th_session""}, {""day"": 21, ""milestone"": ""3_day_streak""}, {""day"": 25, ""milestone"": ""7_day_streak""}, {""day"": 30, ""milestone"": ""3_day_streak""}]",0,1
295,consistent_user,64,yoga,2024-03-24,11,11,22.72,249.93,2,5,9,1,"[{""day"": 25, ""milestone"": ""10th_session""}]",0,1
296,casual_user,65,hiit,2024-03-19,3,3,9.65,28.94,1,1,0,0,[],0,0
297,at_risk_user,25,strength,2024-06-13,1,1,7.14,7.14,1,1,0,0,[],1,0
298,casual_user,53,mixed,2024-01-27,5,4,11.68,58.39,2,3,3,0,[],0,0
299,casual_user,40,rehabilitation,2024-02-09,5,5,9.93,49.66,2,0,2,0,[],0,0
300,at_risk_user,46,mixed,2024-06-22,3,3,4.38,13.13,1,2,1,0,[],1,0
301,casual_user,33,mixed,2024-06-07,7,7,9.31,65.15,2,2,4,0,[],0,0
302,casual_user,56,strength,2024-01-28,5,5,9.54,47.7,2,2,3,0,[],0,0
303,casual_user,55,hiit,2024-02-09,13,10,9.25,120.24,3,2,4,2,"[{""day"": 11, ""milestone"": ""3_day_streak""}, {""day"": 16, ""milestone"": ""3_day_streak""}]",0,0
304,power_user,38,yoga,2024-02-25,26,20,36.04,936.99,7,23,25,6,"[{""day"": 6, ""milestone"": ""3_day_streak""}, {""day"": 14, ""milestone"": ""3_day_streak""}, {""day"": 14, ""milestone"": ""10th_session""}, {""day"": 19, ""milestone"": ""3_day_streak""}, {""day"": 23, ""milestone"": ""7_day_streak""}, {""day"": 27, ""milestone"": ""3_day_streak""}]",0,1
305,consistent_user,23,cardio,2024-05-06,11,10,21.51,236.62,4,9,9,2,"[{""day"": 11, ""milestone"": ""3_day_streak""}, {""day"": 20, ""milestone"": ""10th_session""}]",0,1
306,power_user,64,cardio,2024-01-16,19,17,35.28,670.23,4,18,19,4,"[{""day"": 3, ""milestone"": ""3_day_streak""}, {""day"": 9, ""milestone"": ""3_day_streak""}, {""day"": 13, ""milestone"": ""10th_session""}, {""day"": 15, ""milestone"": ""3_day_streak""}]",0,1
307,consistent_user,31,rehabilitation,2024-02-13,10,8,21.98,219.84,2,8,6,1,"[{""day"": 30, ""milestone"": ""10th_session""}]",0,1
308,casual_user,33,yoga,2024-01-22,5,5,9.44,47.2,2,1,2,0,[],0,0
309,at_risk_user,65,hiit,2024-01-29,5,5,4.99,24.96,1,1,0,0,[],0,0
310,at_risk_user,30,hiit,2024-01-30,2,2,6.01,12.01,2,0,0,0,[],1,0
311,casual_user,29,cardio,2024-03-12,8,8,9.44,75.55,3,4,2,1,"[{""day"": 7, ""milestone"": ""3_day_streak""}]",0,0
312,at_risk_user,26,rehabilitation,2024-04-16,3,3,5.58,16.73,1,0,0,0,[],0,0
313,consistent_user,35,hiit,2024-06-29,12,11,24.71,296.56,3,10,9,3,"[{""day"": 10, ""milestone"": ""3_day_streak""}, {""day"": 28, ""milestone"": ""10th_session""}, {""day"": 30, ""milestone"": ""3_day_streak""}]",0,1
314,consistent_user,31,cardio,2024-06-28,13,11,22.1,287.27,2,7,10,1,"[{""day"": 23, ""milestone"": ""10th_session""}]",0,1
315,power_user,21,cardio,2024-03-17,8,7,35.5,283.99,6,8,7,1,"[{""day"": 3, ""milestone"": ""3_day_streak""}]",1,0
316,casual_user,62,mixed,2024-05-08,7,7,10.21,71.44,1,2,6,0,[],0,0
317,consistent_user,28,hiit,2024-05-14,14,12,23.02,322.34,2,7,12,0,[],0,1
318,consistent_user,63,rehabilitation,2024-01-03,5,4,23.25,116.23,1,3,3,0,[],1,0
319,at_risk_user,40,strength,2024-05-07,1,1,6.33,6.33,1,0,1,0,[],1,0
320,casual_user,50,strength,2024-05-22,3,3,11.42,34.27,1,2,0,0,[],1,0
321,consistent_user,52,strength,2024-06-17,5,5,21.83,109.14,2,4,5,0,[],1,0
322,casual_user,62,strength,2024-03-16,7,6,8.59,60.15,1,2,4,0,[],0,0
323,power_user,42,mixed,2024-04-24,16,13,34.77,556.25,3,14,15,2,"[{""day"": 12, ""milestone"": ""3_day_streak""}, {""day"": 16, ""milestone"": ""10th_session""}]",0,1
324,consistent_user,61,rehabilitation,2024-01-18,13,12,21.52,279.82,2,5,8,1,"[{""day"": 18, ""milestone"": ""10th_session""}]",0,1
325,casual_user,26,cardio,2024-02-24,5,5,9.74,48.71,2,2,4,0,[],0,0
326,power_user,24,yoga,2024-02-16,17,16,36.88,626.97,5,12,15,4,"[{""day"": 15, ""milestone"": ""3_day_streak""}, {""day"": 19, ""milestone"": ""3_day_streak""}, {""day"": 19, ""milestone"": ""10th_session""}, {""day"": 28, ""milestone"": ""3_day_streak""}]",0,1
327,casual_user,52,rehabilitation,2024-05-20,4,4,8.92,35.66,1,0,1,0,[],1,0
328,casual_user,38,mixed,2024-01-07,2,2,6.43,12.86,1,1,1,0,[],1,0
329,consistent_user,18,strength,2024-04-20,11,10,23.4,257.35,5,7,8,2,"[{""day"": 21, ""milestone"": ""3_day_streak""}, {""day"": 23, ""milestone"": ""10th_session""}]",0,1
330,at_risk_user,26,yoga,2024-05-27,3,3,4.86,14.57,1,0,1,0,[],1,0
331,power_user,51,rehabilitation,2024-02-21,22,19,34.47,758.42,6,18,20,3,"[{""day"": 9, ""milestone"": ""3_day_streak""}, {""day"": 11, ""milestone"": ""10th_session""}, {""day"": 16, ""milestone"": ""3_day_streak""}]",0,1
332,consistent_user,20,yoga,2024-03-22,8,5,23.86,190.91,3,7,6,1,"[{""day"": 14, ""milestone"": ""3_day_streak""}]",1,0
333,at_risk_user,56,rehabilitation,2024-06-29,1,1,6.98,6.98,1,1,0,0,[],1,0
334,at_risk_user,36,strength,2024-06-14,3,3,5.06,15.17,2,1,1,0,[],1,0
335,casual_user,38,cardio,2024-04-25,8,7,8.38,67.05,2,1,5,0,[],0,0
336,at_risk_user,37,mixed,2024-03-08,0,0,0.0,0.0,0,0,0,0,[],1,0
337,casual_user,21,rehabilitation,2024-01-25,7,7,9.81,68.69,2,3,3,0,[],0,0
338,casual_user,33,rehabilitation,2024-05-28,1,1,5.53,5.53,1,1,1,0,[],1,0
339,consistent_user,33,cardio,2024-04-12,7,7,20.93,146.51,2,4,6,0,[],0,1
340,consistent_user,35,cardio,2024-04-20,18,14,23.68,426.28,3,2,16,2,"[{""day"": 3, ""milestone"": ""3_day_streak""}, {""day"": 10, ""milestone"": ""3_day_streak""}]",0,1
341,casual_user,62,hiit,2024-05-11,3,3,11.15,33.44,2,2,2,0,[],1,0
342,at_risk_user,34,mixed,2024-04-11,1,1,2.66,2.66,1,0,0,0,[],0,0
343,casual_user,33,mixed,2024-04-12,7,6,10.07,70.48,2,2,3,0,[],0,0
344,casual_user,63,mixed,2024-03-13,10,9,11.07,110.65,2,5,7,1,"[{""day"": 30, ""milestone"": ""10th_session""}]",0,0
345,power_user,26,rehabilitation,2024-05-06,18,15,36.17,651.06,4,13,16,4,"[{""day"": 3, ""milestone"": ""3_day_streak""}, {""day"": 9, ""milestone"": ""3_day_streak""}, {""day"": 13, ""milestone"": ""10th_session""}, {""day"": 29, ""milestone"": ""3_day_streak""}]",0,1
346,casual_user,25,yoga,2024-05-08,5,4,9.1,45.5,2,2,4,0,[],0,0
347,consistent_user,56,strength,2024-05-21,13,11,23.54,306.03,2,7,11,1,"[{""day"": 18, ""milestone"": ""10th_session""}]",0,1
348,casual_user,40,hiit,2024-03-25,6,6,9.74,58.44,1,2,3,0,[],0,0
349,power_user,38,cardio,2024-01-12,14,11,33.89,474.44,3,11,14,2,"[{""day"": 7, ""milestone"": ""3_day_streak""}, {""day"": 30, ""milestone"": ""3_day_streak""}]",0,1
350,consistent_user,26,yoga,2024-01-02,11,10,20.92,230.12,4,6,10,2,"[{""day"": 10, ""milestone"": ""3_day_streak""}, {""day"": 18, ""milestone"": ""10th_session""}]",0,1
351,casual_user,24,strength,2024-06-22,9,8,8.96,80.61,3,4,4,1,"[{""day"": 3, ""milestone"": ""3_day_streak""}]",0,0
352,consistent_user,26,hiit,2024-05-29,10,9,22.82,228.25,1,4,9,1,"[{""day"": 30, ""milestone"": ""10th_session""}]",0,1
353,at_risk_user,32,cardio,2024-03-21,3,3,4.07,12.21,1,0,0,0,[],1,0
354,casual_user,26,yoga,2024-05-25,3,3,10.5,31.49,1,0,2,0,[],1,0
355,casual_user,52,cardio,2024-03-05,5,5,9.06,45.3,2,2,3,0,[],1,0
356,power_user,43,hiit,2024-03-02,18,15,34.46,620.22,3,13,16,3,"[{""day"": 13, ""milestone"": ""3_day_streak""}, {""day"": 13, ""milestone"": ""10th_session""}, {""day"": 19, ""milestone"": ""3_day_streak""}]",0,1
357,consistent_user,38,cardio,2024-05-08,12,11,23.88,286.56,3,8,9,2,"[{""day"": 19, ""milestone"": ""3_day_streak""}, {""day"": 22, ""milestone"": ""10th_session""}]",0,1
358,power_user,39,strength,2024-05-30,14,11,35.15,492.09,4,10,12,3,"[{""day"": 9, ""milestone"": ""3_day_streak""}, {""day"": 14, ""milestone"": ""10th_session""}, {""day"": 15, ""milestone"": ""3_day_streak""}]",0,1
359,at_risk_user,37,mixed,2024-01-01,4,4,5.38,21.53,1,1,0,0,[],0,0
360,at_risk_user,47,strength,2024-06-27,5,5,5.43,27.16,2,1,4,0,[],0,0
361,consistent_user,51,rehabilitation,2024-03-01,6,5,20.17,121.01,1,3,3,0,[],0,1
362,at_risk_user,42,yoga,2024-06-03,2,2,3.94,7.88,1,1,0,0,[],1,0
363,consistent_user,30,hiit,2024-02-11,12,12,23.98,287.81,3,5,10,2,"[{""day"": 15, ""milestone"": ""3_day_streak""}, {""day"": 26, ""milestone"": ""10th_session""}]",0,1
364,casual_user,59,hiit,2024-02-10,0,0,0.0,0.0,0,0,0,0,[],0,0
365,casual_user,60,rehabilitation,2024-06-05,3,3,7.22,21.66,1,2,1,0,[],1,0
366,casual_user,62,rehabilitation,2024-01-10,5,5,7.79,38.96,2,2,3,0,[],0,0
367,at_risk_user,34,cardio,2024-02-17,1,1,3.15,3.15,1,0,0,0,[],1,0
368,power_user,34,mixed,2024-04-18,18,16,35.26,634.71,5,17,18,1,"[{""day"": 15, ""milestone"": ""3_day_streak""}]",0,1
369,consistent_user,56,rehabilitation,2024-01-13,14,13,20.35,284.86,3,9,12,2,"[{""day"": 24, ""milestone"": ""10th_session""}, {""day"": 30, ""milestone"": ""3_day_streak""}]",0,1
370,consistent_user,41,hiit,2024-03-18,10,9,22.1,220.95,4,2,10,2,"[{""day"": 12, ""milestone"": ""3_day_streak""}, {""day"": 29, ""milestone"": ""10th_session""}]",0,1
371,casual_user,29,rehabilitation,2024-01-25,6,6,10.29,61.77,2,2,6,0,[],0,0
372,casual_user,54,cardio,2024-01-21,8,8,9.52,76.16,3,4,1,1,"[{""day"": 16, ""milestone"": ""3_day_streak""}]",0,0
373,casual_user,54,hiit,2024-05-13,11,9,10.0,109.99,2,2,7,1,"[{""day"": 27, ""milestone"": ""10th_session""}]",0,0
374,at_risk_user,31,mixed,2024-05-26,4,4,6.35,25.39,2,0,1,0,[],0,0
375,consistent_user,40,rehabilitation,2024-06-21,7,6,24.05,168.34,2,0,6,0,[],0,1
376,consistent_user,24,cardio,2024-03-07,15,13,22.87,343.01,4,8,10,3,"[{""day"": 20, ""milestone"": ""3_day_streak""}, {""day"": 24, ""milestone"": ""10th_session""}, {""day"": 26, ""milestone"": ""3_day_streak""}]",0,1
377,power_user,65,mixed,2024-01-24,11,8,32.99,362.85,5,10,9,2,"[{""day"": 12, ""milestone"": ""3_day_streak""}, {""day"": 21, ""milestone"": ""10th_session""}]",0,1
378,at_risk_user,65,mixed,2024-01-27,1,1,5.8,5.8,1,0,0,0,[],1,0
379,consistent_user,52,mixed,2024-04-20,13,12,22.25,289.23,5,8,11,2,"[{""day"": 14, ""milestone"": ""3_day_streak""}, {""day"": 26, ""milestone"": ""10th_session""}]",0,1
380,casual_user,32,strength,2024-03-23,3,3,11.62,34.86,2,2,1,0,[],0,0
381,at_risk_user,41,cardio,2024-06-13,2,2,4.56,9.12,1,0,1,0,[],0,0
382,casual_user,23,hiit,2024-04-22,7,6,11.54,80.78,2,2,6,0,[],0,0
383,casual_user,19,cardio,2024-04-27,7,5,10.45,73.14,2,4,2,0,[],0,0
384,consistent_user,40,rehabilitation,2024-04-14,15,14,24.04,360.66,5,7,11,3,"[{""day"": 13, ""milestone"": ""3_day_streak""}, {""day"": 19, ""milestone"": ""10th_session""}, {""day"": 21, ""milestone"": ""3_day_streak""}]",0,1
385,at_risk_user,22,yoga,2024-02-14,1,1,5.19,5.19,1,0,0,0,[],1,0
386,casual_user,23,yoga,2024-03-22,4,4,9.87,39.47,2,1,1,0,[],1,0
387,power_user,38,cardio,2024-02-14,17,13,33.6,571.27,4,16,15,3,"[{""day"": 6, ""milestone"": ""3_day_streak""}, {""day"": 15, ""milestone"": ""3_day_streak""}, {""day"": 15, ""milestone"": ""10th_session""}]",0,1
388,consistent_user,44,yoga,2024-02-16,19,14,23.22,441.19,3,9,15,3,"[{""day"": 3, ""milestone"": ""3_day_streak""}, {""day"": 21, ""milestone"": ""3_day_streak""}, {""day"": 25, ""milestone"": ""3_day_streak""}]",0,1
389,casual_user,28,mixed,2024-05-16,10,10,10.48,104.85,2,2,5,1,"[{""day"": 27, ""milestone"": ""10th_session""}]",0,0
390,consistent_user,28,hiit,2024-05-14,12,9,21.31,255.69,3,4,11,2,"[{""day"": 17, ""milestone"": ""3_day_streak""}, {""day"": 22, ""milestone"": ""10th_session""}]",0,1
391,casual_user,51,hiit,2024-04-05,3,3,10.52,31.55,1,2,1,0,[],1,0
392,power_user,28,hiit,2024-05-20,19,15,35.98,683.67,5,13,17,3,"[{""day"": 17, ""milestone"": ""3_day_streak""}, {""day"": 19, ""milestone"": ""10th_session""}, {""day"": 28, ""milestone"": ""3_day_streak""}]",0,1
393,consistent_user,36,strength,2024-06-26,9,9,21.04,189.36,4,7,6,2,"[{""day"": 14, ""milestone"": ""3_day_streak""}, {""day"": 30, ""milestone"": ""3_day_streak""}]",0,1
394,power_user,52,cardio,2024-02-02,22,17,35.81,787.78,7,18,21,5,"[{""day"": 4, ""milestone"": ""3_day_streak""}, {""day"": 12, ""milestone"": ""10th_session""}, {""day"": 20, ""milestone"": ""3_day_streak""}, {""day"": 26, ""milestone"": ""3_day_streak""}, {""day"": 30, ""milestone"": ""7_day_streak""}]",0,1
395,at_risk_user,43,mixed,2024-05-14,2,2,6.51,13.01,1,0,1,0,[],1,0
396,consistent_user,45,mixed,2024-02-05,12,10,22.4,268.8,2,9,7,0,[],0,1
397,casual_user,38,cardio,2024-06-10,3,2,8.46,25.37,1,3,3,0,[],1,0
398,at_risk_user,36,cardio,2024-01-06,0,0,0.0,0.0,0,0,0,0,[],1,0
399,power_user,59,cardio,2024-04-29,21,17,37.08,778.69,7,18,17,5,"[{""day"": 3, ""milestone"": ""3_day_streak""}, {""day"": 7, ""milestone"": ""7_day_streak""}, {""day"": 11, ""milestone"": ""10th_session""}, {""day"": 22, ""milestone"": ""3_day_streak""}, {""day"": 28, ""milestone"": ""3_day_streak""}]",0,1
400,casual_user,26,rehabilitation,2024-05-15,8,6,10.93,87.47,3,7,4,1,"[{""day"": 20, ""milestone"": ""3_day_streak""}]",0,0
401,power_user,21,strength,2024-06-13,18,17,37.83,680.86,5,11,18,3,"[{""day"": 7, ""milestone"": ""3_day_streak""}, {""day"": 20, ""milestone"": ""10th_session""}, {""day"": 24, ""milestone"": ""3_day_streak""}]",0,1
402,consistent_user,39,hiit,2024-01-17,13,11,21.26,276.43,3,5,10,2,"[{""day"": 21, ""milestone"": ""10th_session""}, {""day"": 23, ""milestone"": ""3_day_streak""}]",0,1
403,casual_user,35,yoga,2024-04-12,8,8,7.48,59.88,3,2,6,1,"[{""day"": 21, ""milestone"": ""3_day_streak""}]",0,0
