user_id,event_date,day_of_onboarding,session_duration_min,features_used,n_features_used,workout_logged,goal_set,streak_day,social_action,coach_interaction
21,2024-01-09,5,20.52,"[""nutrition_tracked"", ""progress_photo"", ""social_share"", ""milestone_reached"", ""plan_customized"", ""streak_maintained"", ""video_watched"", ""goal_set""]",8,0,1,3,1,0
21,2024-01-10,6,17.08,"[""progress_photo"", ""community_post"", ""nutrition_tracked"", ""coach_messaged"", ""milestone_reached"", ""goal_set"", ""video_watched"", ""plan_customized""]",8,0,1,4,1,1
21,2024-01-10,6,18.75,"[""progress_photo"", ""community_post"", ""nutrition_tracked"", ""coach_messaged"", ""milestone_reached"", ""goal_set"", ""video_watched"", ""plan_customized""]",8,0,1,4,1,1
21,2024-01-14,10,26.45,"[""challenge_joined"", ""milestone_reached"", ""goal_set"", ""video_watched"", ""plan_customized"", ""streak_maintained"", ""workout_logged""]",7,1,1,1,0,0
21,2024-01-15,11,27.25,"[""progress_photo"", ""milestone_reached"", ""streak_maintained"", ""coach_messaged"", ""goal_set"", ""community_post""]",6,0,1,2,1,1
21,2024-01-19,15,20.79,"[""workout_logged"", ""coach_messaged"", ""community_post"", ""video_watched"", ""challenge_joined"", ""goal_set""]",6,1,1,1,1,1
21,2024-01-19,15,16.22,"[""workout_logged"", ""coach_messaged"", ""community_post"", ""video_watched"", ""challenge_joined"", ""goal_set""]",6,1,1,1,1,1
21,2024-01-22,18,17.06,"[""workout_logged"", ""challenge_joined"", ""goal_set"", ""video_watched"", ""streak_maintained""]",5,1,1,1,0,0
21,2024-01-23,19,15.29,"[""progress_photo"", ""streak_maintained"", ""community_post"", ""plan_customized"", ""workout_logged"", ""milestone_reached""]",6,1,0,2,1,0
21,2024-01-26,22,16.67,"[""streak_maintained"", ""milestone_reached"", ""plan_customized"", ""video_watched"", ""coach_messaged""]",5,0,0,1,0,1
21,2024-01-27,23,24.58,"[""social_share"", ""nutrition_tracked"", ""goal_set"", ""workout_logged"", ""community_post"", ""progress_photo""]",6,1,1,2,1,0
21,2024-01-27,23,24.34,"[""social_share"", ""nutrition_tracked"", ""goal_set"", ""workout_logged"", ""community_post"", ""progress_photo""]",6,1,1,2,1,0
21,2024-01-28,24,15.25,"[""goal_set"", ""progress_photo"", ""plan_customized"", ""milestone_reached""]",4,0,1,3,0,0
21,2024-01-29,25,18.61,"[""plan_customized"", ""social_share"", ""streak_maintained"", ""nutrition_tracked"", ""coach_messaged"", ""workout_logged"", ""milestone_reached"", ""community_post""]",8,1,0,4,1,1
21,2024-02-03,30,23.16,"[""streak_maintained"", ""video_watched"", ""goal_set"", ""milestone_reached"", ""challenge_joined"", ""workout_logged"", ""nutrition_tracked""]",7,1,1,1,0,0
22,2024-05-10,2,8.45,"[""community_post"", ""workout_logged"", ""challenge_joined"", ""goal_set""]",4,1,1,1,1,0
22,2024-05-15,7,11.32,"[""video_watched"", ""streak_maintained"", ""progress_photo"", ""plan_customized""]",4,0,0,1,0,0
22,2024-05-20,12,8.16,"[""workout_logged"", ""social_share"", ""community_post""]",3,1,0,1,1,0
23,2024-02-24,8,11.02,"[""goal_set"", ""coach_messaged"", ""community_post"", ""video_watched""]",4,0,1,1,1,1
23,2024-02-26,10,6.03,"[""milestone_reached"", ""nutrition_tracked"", ""challenge_joined""]",3,0,0,1,0,0
23,2024-02-27,11,11.03,"[""video_watched"", ""nutrition_tracked"", ""community_post"", ""progress_photo""]",4,0,0,2,1,0
23,2024-03-05,18,12.27,"[""streak_maintained"", ""progress_photo"", ""challenge_joined"", ""video_watched"", ""workout_logged""]",5,1,0,1,0,0
23,2024-03-06,19,5.75,"[""plan_customized"", ""coach_messaged"", ""nutrition_tracked"", ""workout_logged""]",4,1,0,2,0,1
23,2024-03-07,20,13.49,"[""challenge_joined"", ""milestone_reached"", ""streak_maintained"", ""workout_logged"", ""plan_customized""]",5,1,0,3,0,0
23,2024-03-08,21,8.62,"[""workout_logged"", ""streak_maintained"", ""goal_set"", ""social_share"", ""challenge_joined""]",5,1,1,4,1,0
24,2024-05-26,2,44.21,"[""challenge_joined"", ""progress_photo"", ""goal_set"", ""streak_maintained"", ""community_post"", ""social_share"", ""milestone_reached"", ""video_watched"", ""plan_customized""]",9,0,1,1,1,0
24,2024-05-28,4,30.24,"[""community_post"", ""streak_maintained"", ""progress_photo"", ""milestone_reached"", ""coach_messaged"", ""nutrition_tracked"", ""workout_logged""]",7,1,0,1,1,1
24,2024-05-29,5,34.04,"[""community_post"", ""progress_photo"", ""social_share"", ""nutrition_tracked"", ""video_watched"", ""goal_set"", ""workout_logged"", ""coach_messaged"", ""challenge_joined""]",9,1,1,2,1,1
24,2024-05-31,7,35.18,"[""progress_photo"", ""goal_set"", ""challenge_joined"", ""plan_customized"", ""video_watched"", ""nutrition_tracked"", ""coach_messaged"", ""streak_maintained"", ""milestone_reached"", ""workout_logged"", ""social_share"", ""community_post""]",12,1,1,1,1,1
24,2024-06-02,9,36.45,"[""social_share"", ""streak_maintained"", ""community_post"", ""progress_photo"", ""workout_logged"", ""video_watched"", ""nutrition_tracked""]",7,1,0,1,1,0
24,2024-06-05,12,41.47,"[""milestone_reached"", ""streak_maintained"", ""plan_customized"", ""goal_set"", ""community_post"", ""video_watched"", ""social_share"", ""challenge_joined"", ""nutrition_tracked"", ""progress_photo""]",10,0,1,1,1,0
24,2024-06-09,16,31.89,"[""streak_maintained"", ""challenge_joined"", ""goal_set"", ""progress_photo"", ""milestone_reached"", ""video_watched"", ""nutrition_tracked""]",7,0,1,1,0,0
24,2024-06-11,18,28.24,"[""video_watched"", ""plan_customized"", ""streak_maintained"", ""community_post"", ""coach_messaged"", ""nutrition_tracked"", ""workout_logged"", ""challenge_joined"", ""goal_set"", ""social_share"", ""progress_photo""]",11,1,1,1,1,1
24,2024-06-11,18,43.69,"[""video_watched"", ""plan_customized"", ""streak_maintained"", ""community_post"", ""coach_messaged"", ""nutrition_tracked"", ""workout_logged"", ""challenge_joined"", ""goal_set"", ""social_share"", ""progress_photo""]",11,1,1,1,1,1
24,2024-06-13,20,30.49,"[""challenge_joined"", ""milestone_reached"", ""nutrition_tracked"", ""goal_set"", ""plan_customized"", ""video_watched"", ""community_post"", ""progress_photo""]",8,0,1,1,1,0
24,2024-06-13,20,37.5,"[""challenge_joined"", ""milestone_reached"", ""nutrition_tracked"", ""goal_set"", ""plan_customized"", ""video_watched"", ""community_post"", ""progress_photo""]",8,0,1,1,1,0
24,2024-06-14,21,41.5,"[""milestone_reached"", ""goal_set"", ""community_post"", ""streak_maintained"", ""plan_customized"", ""video_watched"", ""challenge_joined"", ""nutrition_tracked"", ""progress_photo"", ""social_share"", ""workout_logged""]",11,1,1,2,1,0
24,2024-06-17,24,33.33,"[""goal_set"", ""workout_logged"", ""plan_customized"", ""nutrition_tracked"", ""social_share"", ""coach_messaged"", ""milestone_reached""]",7,1,1,1,1,1
24,2024-06-19,26,28.16,"[""workout_logged"", ""progress_photo"", ""milestone_reached"", ""nutrition_tracked"", ""plan_customized"", ""social_share"", ""goal_set"", ""coach_messaged"", ""streak_maintained"", ""challenge_joined"", ""community_post"", ""video_watched""]",12,1,1,1,1,1
24,2024-06-20,27,27.62,"[""progress_photo"", ""community_post"", ""social_share"", ""challenge_joined"", ""streak_maintained"", ""video_watched"", ""milestone_reached"", ""coach_messaged"", ""nutrition_tracked"", ""goal_set""]",10,0,1,2,1,1
24,2024-06-21,28,29.96,"[""milestone_reached"", ""community_post"", ""goal_set"", ""challenge_joined"", ""social_share"", ""progress_photo"", ""workout_logged"", ""streak_maintained"", ""coach_messaged""]",9,1,1,3,1,1
25,2024-01-25,1,34.98,"[""challenge_joined"", ""plan_customized"", ""community_post"", ""social_share"", ""streak_maintained"", ""milestone_reached"", ""nutrition_tracked"", ""coach_messaged""]",8,0,0,1,1,1
25,2024-01-28,4,25.97,"[""progress_photo"", ""workout_logged"", ""goal_set"", ""coach_messaged"", ""community_post"", ""plan_customized"", ""milestone_reached"", ""nutrition_tracked"", ""streak_maintained""]",9,1,1,1,1,1
25,2024-01-29,5,42.65,"[""progress_photo"", ""plan_customized"", ""community_post"", ""nutrition_tracked"", ""workout_logged"", ""coach_messaged"", ""video_watched"", ""social_share"", ""goal_set""]",9,1,1,2,1,1
25,2024-01-31,7,32.73,"[""challenge_joined"", ""coach_messaged"", ""community_post"", ""workout_logged"", ""video_watched"", ""milestone_reached"", ""nutrition_tracked"", ""plan_customized"", ""goal_set"", ""social_share"", ""streak_maintained"", ""progress_photo""]",12,1,1,1,1,1
25,2024-02-01,8,43.78,"[""milestone_reached"", ""nutrition_tracked"", ""plan_customized"", ""goal_set"", ""streak_maintained"", ""workout_logged"", ""social_share"", ""progress_photo"", ""video_watched"", ""challenge_joined""]",10,1,1,2,1,0
25,2024-02-04,11,39.27,"[""social_share"", ""plan_customized"", ""milestone_reached"", ""coach_messaged"", ""workout_logged"", ""progress_photo"", ""video_watched"", ""goal_set""]",8,1,1,1,1,1
25,2024-02-06,13,44.81,"[""milestone_reached"", ""progress_photo"", ""streak_maintained"", ""community_post"", ""plan_customized"", ""video_watched"", ""nutrition_tracked"", ""coach_messaged"", ""goal_set"", ""social_share""]",10,0,1,1,1,1
25,2024-02-08,15,38.48,"[""nutrition_tracked"", ""plan_customized"", ""challenge_joined"", ""milestone_reached"", ""progress_photo"", ""video_watched"", ""community_post"", ""streak_maintained"", ""social_share"", ""workout_logged"", ""goal_set"", ""coach_messaged""]",12,1,1,1,1,1
25,2024-02-09,16,26.03,"[""plan_customized"", ""nutrition_tracked"", ""workout_logged"", ""progress_photo"", ""video_watched"", ""challenge_joined"", ""milestone_reached"", ""coach_messaged"", ""goal_set"", ""streak_maintained""]",10,1,1,2,0,1
25,2024-02-10,17,43.96,"[""streak_maintained"", ""milestone_reached"", ""plan_customized"", ""coach_messaged"", ""community_post"", ""video_watched"", ""challenge_joined"", ""goal_set"", ""workout_logged"", ""progress_photo""]",10,1,1,3,1,1
25,2024-02-11,18,38.81,"[""social_share"", ""workout_logged"", ""progress_photo"", ""challenge_joined"", ""coach_messaged"", ""goal_set"", ""community_post""]",7,1,1,4,1,1
25,2024-02-12,19,34.57,"[""milestone_reached"", ""plan_customized"", ""progress_photo"", ""workout_logged"", ""streak_maintained"", ""nutrition_tracked"", ""goal_set"", ""coach_messaged"", ""video_watched"", ""social_share""]",10,1,1,5,1,1
25,2024-02-12,19,32.54,"[""milestone_reached"", ""plan_customized"", ""progress_photo"", ""workout_logged"", ""streak_maintained"", ""nutrition_tracked"", ""goal_set"", ""coach_messaged"", ""video_watched"", ""social_share""]",10,1,1,5,1,1
25,2024-02-13,20,37.2,"[""progress_photo"", ""milestone_reached"", ""challenge_joined"", ""video_watched"", ""plan_customized"", ""community_post"", ""coach_messaged"", ""streak_maintained""]",8,0,0,6,1,1
25,2024-02-17,24,38.8,"[""social_share"", ""nutrition_tracked"", ""milestone_reached"", ""video_watched"", ""community_post"", ""streak_maintained"", ""coach_messaged"", ""goal_set""]",8,0,1,1,1,1
25,2024-02-18,25,41.37,"[""challenge_joined"", ""progress_photo"", ""community_post"", ""milestone_reached"", ""nutrition_tracked"", ""streak_maintained"", ""workout_logged"", ""video_watched"", ""social_share"", ""goal_set""]",10,1,1,2,1,0
25,2024-02-20,27,39.95,"[""nutrition_tracked"", ""workout_logged"", ""community_post"", ""goal_set"", ""challenge_joined"", ""social_share"", ""progress_photo"", ""streak_maintained""]",8,1,1,1,1,0
26,2024-02-27,4,25.05,"[""streak_maintained"", ""goal_set"", ""plan_customized"", ""social_share"", ""milestone_reached"", ""workout_logged""]",6,1,1,1,1,0
26,2024-02-29,6,16.51,"[""social_share"", ""video_watched"", ""community_post"", ""workout_logged"", ""goal_set"", ""plan_customized"", ""streak_maintained"", ""coach_messaged""]",8,1,1,1,1,1
26,2024-02-29,6,26.56,"[""social_share"", ""video_watched"", ""community_post"", ""workout_logged"", ""goal_set"", ""plan_customized"", ""streak_maintained"", ""coach_messaged""]",8,1,1,1,1,1
26,2024-03-01,7,22.16,"[""milestone_reached"", ""streak_maintained"", ""coach_messaged"", ""progress_photo""]",4,0,0,2,0,1
26,2024-03-04,10,24.78,"[""nutrition_tracked"", ""challenge_joined"", ""community_post"", ""workout_logged"", ""goal_set""]",5,1,1,1,1,0
26,2024-03-07,13,29.01,"[""milestone_reached"", ""workout_logged"", ""streak_maintained"", ""coach_messaged"", ""plan_customized""]",5,1,0,1,0,1
26,2024-03-07,13,15.55,"[""milestone_reached"", ""workout_logged"", ""streak_maintained"", ""coach_messaged"", ""plan_customized""]",5,1,0,1,0,1
26,2024-03-09,15,24.04,"[""progress_photo"", ""streak_maintained"", ""nutrition_tracked"", ""workout_logged"", ""milestone_reached"", ""video_watched"", ""plan_customized""]",7,1,0,1,0,0
26,2024-03-12,18,27.77,"[""nutrition_tracked"", ""progress_photo"", ""milestone_reached"", ""plan_customized"", ""video_watched"", ""goal_set""]",6,0,1,1,0,0
26,2024-03-12,18,22.02,"[""nutrition_tracked"", ""progress_photo"", ""milestone_reached"", ""plan_customized"", ""video_watched"", ""goal_set""]",6,0,1,1,0,0
26,2024-03-14,20,25.78,"[""goal_set"", ""challenge_joined"", ""streak_maintained"", ""progress_photo"", ""nutrition_tracked""]",5,0,1,1,0,0
26,2024-03-14,20,15.21,"[""goal_set"", ""challenge_joined"", ""streak_maintained"", ""progress_photo"", ""nutrition_tracked""]",5,0,1,1,0,0
26,2024-03-15,21,21.42,"[""nutrition_tracked"", ""plan_customized"", ""social_share"", ""streak_maintained"", ""coach_messaged"", ""progress_photo""]",6,0,0,2,1,1
26,2024-03-17,23,19.85,"[""goal_set"", ""coach_messaged"", ""community_post"", ""streak_maintained"", ""milestone_reached"", ""social_share""]",6,0,1,1,1,1
26,2024-03-18,24,26.31,"[""workout_logged"", ""nutrition_tracked"", ""coach_messaged"", ""social_share"", ""progress_photo""]",5,1,0,2,1,1
26,2024-03-19,25,20.39,"[""nutrition_tracked"", ""plan_customized"", ""video_watched"", ""workout_logged"", ""community_post"", ""challenge_joined""]",6,1,0,3,1,0
26,2024-03-24,30,17.4,"[""workout_logged"", ""video_watched"", ""goal_set"", ""progress_photo"", ""nutrition_tracked""]",5,1,1,1,0,0
27,2024-06-29,6,14.57,"[""challenge_joined"", ""plan_customized"", ""social_share"", ""video_watched""]",4,0,0,1,1,0
27,2024-06-30,7,12.02,"[""streak_maintained"", ""progress_photo"", ""plan_customized"", ""challenge_joined"", ""coach_messaged""]",5,0,0,2,0,1
27,2024-07-09,16,10.26,"[""milestone_reached"", ""video_watched"", ""social_share"", ""plan_customized"", ""goal_set""]",5,0,1,1,1,0
27,2024-07-14,21,13.29,"[""goal_set"", ""plan_customized"", ""community_post"", ""workout_logged""]",4,1,1,1,1,0
27,2024-07-22,29,6.65,"[""plan_customized"", ""milestone_reached"", ""streak_maintained""]",3,0,0,1,0,0
28,2024-05-15,3,21.23,"[""goal_set"", ""milestone_reached"", ""progress_photo"", ""workout_logged"", ""plan_customized"", ""community_post"", ""nutrition_tracked""]",7,1,1,1,1,0
28,2024-05-17,5,26.19,"[""workout_logged"", ""milestone_reached"", ""progress_photo"", ""nutrition_tracked"", ""community_post"", ""social_share"", ""streak_maintained"", ""plan_customized""]",8,1,0,1,1,0
28,2024-05-20,8,29.79,"[""goal_set"", ""workout_logged"", ""coach_messaged"", ""challenge_joined"", ""community_post"", ""nutrition_tracked"", ""video_watched"", ""milestone_reached""]",8,1,1,1,1,1
28,2024-05-22,10,29.67,"[""workout_logged"", ""nutrition_tracked"", ""coach_messaged"", ""streak_maintained"", ""milestone_reached"", ""plan_customized"", ""challenge_joined""]",7,1,0,1,0,1
28,2024-05-24,12,29.46,"[""challenge_joined"", ""coach_messaged"", ""progress_photo"", ""video_watched"", ""milestone_reached"", ""workout_logged"", ""community_post""]",7,1,0,1,1,1
28,2024-05-25,13,16.91,"[""streak_maintained"", ""video_watched"", ""challenge_joined"", ""goal_set"", ""community_post"", ""nutrition_tracked"", ""social_share"", ""coach_messaged""]",8,0,1,2,1,1
28,2024-05-25,13,29.68,"[""streak_maintained"", ""video_watched"", ""challenge_joined"", ""goal_set"", ""community_post"", ""nutrition_tracked"", ""social_share"", ""coach_messaged""]",8,0,1,2,1,1
28,2024-05-28,16,21.36,"[""workout_logged"", ""nutrition_tracked"", ""progress_photo"", ""milestone_reached""]",4,1,0,1,0,0
28,2024-05-29,17,29.06,"[""social_share"", ""community_post"", ""progress_photo"", ""challenge_joined"", ""streak_maintained"", ""plan_customized"", ""goal_set""]",7,0,1,2,1,0
28,2024-06-08,27,18.61,"[""workout_logged"", ""video_watched"", ""coach_messaged"", ""community_post""]",4,1,0,1,1,1
28,2024-06-10,29,23.97,"[""goal_set"", ""plan_customized"", ""workout_logged"", ""progress_photo""]",4,1,1,1,0,0
29,2024-07-06,8,3.42,"[""plan_customized"", ""video_watched"", ""challenge_joined""]",3,0,0,1,0,0
29,2024-07-06,8,7.26,"[""plan_customized"", ""video_watched"", ""challenge_joined""]",3,0,0,1,0,0
30,2024-06-04,6,14.62,"[""nutrition_tracked"", ""workout_logged"", ""social_share"", ""plan_customized""]",4,1,0,1,1,0
30,2024-06-08,10,14.14,"[""community_post"", ""progress_photo""]",2,0,0,1,1,0
30,2024-06-09,11,8.22,"[""coach_messaged"", ""social_share"", ""milestone_reached""]",3,0,0,2,1,1
30,2024-06-09,11,7.83,"[""coach_messaged"", ""social_share"", ""milestone_reached""]",3,0,0,2,1,1
30,2024-06-12,14,8.6,"[""milestone_reached"", ""video_watched"", ""challenge_joined"", ""nutrition_tracked"", ""community_post""]",5,0,0,1,1,0
30,2024-06-14,16,8.71,"[""progress_photo"", ""goal_set"", ""community_post"", ""challenge_joined"", ""social_share""]",5,0,1,1,1,0
30,2024-06-18,20,7.61,"[""workout_logged"", ""plan_customized"", ""social_share"", ""streak_maintained"", ""community_post""]",5,1,0,1,1,0
30,2024-06-19,21,8.8,"[""nutrition_tracked"", ""streak_maintained"", ""social_share"", ""challenge_joined"", ""plan_customized""]",5,0,0,2,1,0
30,2024-06-21,23,7.57,"[""progress_photo"", ""milestone_reached"", ""challenge_joined""]",3,0,0,1,0,0
30,2024-06-22,24,12.33,"[""community_post"", ""video_watched"", ""progress_photo"", ""plan_customized"", ""streak_maintained""]",5,0,0,2,1,0
30,2024-06-23,25,6.84,"[""streak_maintained"", ""community_post"", ""milestone_reached"", ""progress_photo""]",4,0,0,3,1,0
30,2024-06-27,29,13.39,"[""milestone_reached"", ""workout_logged""]",2,1,0,1,0,0
31,2024-01-23,4,5.03,"[""streak_maintained"", ""workout_logged"", ""social_share""]",3,1,0,1,1,0
32,2024-06-27,2,3.08,"[""plan_customized"", ""video_watched"", ""workout_logged""]",3,1,0,1,0,0
33,2024-04-03,2,10.97,"[""goal_set"", ""workout_logged"", ""community_post"", ""challenge_joined"", ""plan_customized""]",5,1,1,1,1,0
33,2024-04-07,6,11.85,"[""coach_messaged"", ""goal_set"", ""milestone_reached"", ""social_share"", ""streak_maintained""]",5,0,1,1,1,1
33,2024-04-09,8,5.63,"[""nutrition_tracked"", ""community_post"", ""progress_photo"", ""streak_maintained""]",4,0,0,1,1,0
